DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
22:04.2,-0.336,123.286,28,6,Mw,308,,,1.16,NEI,2006072340
16:40.4,1.707,97.146,20,6.3,Mw,269,,,0.81,NEI,2006072740
18:55.1,-15.798,167.789,150,6.8,Mw,551,,,1.08,NEI,2006080740
30:40.1,18.541,-101.048,56,6.1,Mw,532,,,1.02,NEI,2006081140
54:14.4,2.403,96.348,22,6.2,Mw,290,,,0.79,NEI,2006081140
53:46.8,-21.189,-176.25,154,6.1,Mw,493,,,0.82,NEI,2006081540
01:02.4,49.823,156.415,26,6,Mw,659,,,0.8,NEI,2006082040
41:48.0,-61.029,-34.371,13,7,Mw,322,,,1.01,NEI,2006082040
50:36.6,51.148,157.522,43,6.5,Mw,700,,,0.8,NEI,2006082440
44:46.2,-24.403,-67.028,184,6.6,Mw,454,,,0.94,NEI,2006082540
18:51.6,-6.759,155.512,38,6.8,Mw,459,,,0.84,NEI,2006090140
13:12.1,-7.219,120.106,572,6.3,Mw,357,,,0.92,NEI,2006090940
30:55.7,-28.944,-68.898,114,6,Mw,424,,,1.02,NEI,2006091240
45:23.9,-3.08,129.441,17,6.3,Mw,209,,,1.16,NEI,2006091640
34:13.6,-31.733,-67.145,137,6.2,Mw,374,,,1.03,NEI,2006091740
54:50.0,-9.05,110.365,25,6,Mw,237,,,1.13,NEI,2006092140
32:25.6,-26.868,-63.149,598.3,6,Mw,495,,,0.82,NEI,2006092240
22:09.7,-16.592,-172.033,28,6.9,Mw,702,,,0.92,NEI,2006092840
08:26.2,10.876,-61.756,53,6.1,Mw,603,,,0.92,NEI,2006092940
26:56.1,-15.588,-73.16,107,6,Mw,338,,,0.81,NEI,2006093040
50:23.0,46.351,153.166,11,6.6,Mw,603,,,1.01,NEI,2006093040
56:16.1,46.185,153.169,10,6,Mw,356,,,1.06,NEI,2006093040
06:02.3,46.47,153.24,19,6.5,Mw,628,,,0.89,NEI,2006100140
03:13.4,-18.84,169.001,161,6.3,Mw,432,,,1.12,NEI,2006100340
01:47.4,20.654,120.023,14,6.3,Mw,451,,,0.88,NEI,2006100940
02:51.9,-56.101,-122.373,10,6,Mw,162,,,1.25,NEI,2006101040
58:04.0,37.197,142.664,9,6,Mw,439,,,0.86,NEI,2006101040
05:56.6,-31.256,-71.368,31,6.4,Mw,372,,,1.06,NEI,2006101240
07:49.2,19.8787,-155.9367,39.06,6.7,Unk,43,124,24,0.09,HV,55321
14:12.1,20.129,-155.9857,18.92,6,Unk,40,153,22,0.12,HV,60004
25:12.2,-5.881,150.982,32,6.7,Mw,533,,,1.02,NEI,2006101740
45:32.9,-15.053,167.266,115,6.4,Mw,303,,,1.39,NEI,2006101840
48:56.0,-13.457,-76.677,23,6.7,Mw,444,,,0.97,NEI,2006102040
55:16.8,-45.727,95.987,10,6.1,Mw,159,,,1.19,NEI,2006102240
17:20.0,29.351,140.27,11,6.4,Mw,427,,,1.15,NEI,2006102340
03:45.3,4.898,125.295,10,6.1,Mw,167,,,1.33,NEI,2006102440
54:32.3,-13.371,-76.618,28.1,6,Mw,319,,,0.96,NEI,2006102640
56:51.1,-5.45,146.637,133.2,6,Mw,230,,,1.15,NEI,2006110640
38:33.8,-6.482,151.195,11,6.6,Mw,352,,,1.05,NEI,2006110740
21:26.1,-6.225,151.05,12,6.2,Mw,521,,,1.01,NEI,2006111240
26:35.9,-26.052,-63.283,572,6.8,Mw,480,,,0.94,NEI,2006111340
12:29.0,-6.38,151.23,11,6.2,Mw,396,,,0.89,NEI,2006111340
21:01.3,-6.39,127.998,345,6.1,Mw,286,,,0.87,NEI,2006111440
14:13.6,46.592,153.266,10,8.3,Mw,576,,,1.07,NEI,2006111540
25:09.0,47.518,152.647,10,6,Mb,222,,,1.38,NEI,2006111540
28:38.5,46.086,154.1,10,6,Mb,354,,,0.84,NEI,2006111540
29:22.8,46.371,154.475,10,6.2,Mb,342,,,1.07,NEI,2006111540
34:58.1,46.652,155.305,10,6.4,Mb,540,,,0.84,NEI,2006111540
40:55.0,46.483,154.726,10,6.7,Mw,489,,,0.9,NEI,2006111540
25:26.0,47.006,154.979,10,6,Mw,376,,,1.02,NEI,2006111541
20:20.8,46.358,154.468,9,6,Mw,523,,,1.03,NEI,2006111640
29:55.0,-51.996,139.473,10,6.1,Mw,119,,,1.06,NEI,2006111642
03:12.3,28.591,129.895,22,6.2,Mw,391,,,0.94,NEI,2006111741
57:33.6,-4.521,-104.832,10,6.1,Mw,146,,,1.17,NEI,2006111940
32:17.9,2.52,128.283,39,6.2,Mw,264,,,1.07,NEI,2006112940
33:17.0,-21.297,-174.677,13.5,6,Mw,271,,,1.3,NEI,2006113040
20:11.6,-53.844,-134.359,10,6.2,Mw,115,,,1.16,NEI,2006113040
58:21.6,3.39,99.079,204,6.3,Mw,537,,,0.81,NEI,2006120140
01:44.3,-8.261,118.753,19,6.3,Mw,205,,,1.17,NEI,2006120140
52:15.9,13.994,-91.207,61.2,6,Mw,455,,,0.99,NEI,2006120340
10:21.8,46.153,154.386,16,6.4,Mw,612,,,0.86,NEI,2006120740
48:03.3,3.733,124.684,213.5,6.3,Mw,328,,,0.96,NEI,2006121240
50:44.6,10.653,92.361,24,6.2,Mw,358,,,0.9,NEI,2006122240
26:21.1,21.799,120.547,10,7.1,Mw,744,,,1,NEI,2006122640
34:13.8,21.974,120.493,10,6.9,Mw,466,,,1.12,NEI,2006122640
19:45.2,48.321,154.837,10,6,Mw,456,,,0.75,NEI,2006122640
15:38.6,-5.724,154.424,355,6,Mw,394,,,0.79,NEI,2006122740
30:49.8,13.313,51.365,15,6.6,Mw,474,,,1.2,NEI,2006123040
48:40.5,8.077,92.437,11,6.1,Mw,252,,,0.91,NEI,2007010840
21:49.9,39.803,70.312,16,6,Mw,468,,,0.88,NEI,2007010840
52:20.6,-18.58,-177.847,406.8,6.3,Mw,266,,,1.1,NEI,2007010840
31:20.7,-3.655,127.283,13,6,Mw,283,,,1.02,NEI,2007011140
23:21.2,46.243,154.524,10,8.1,Mw,606,,,1.12,NEI,2007011340
37:06.3,46.913,156.276,10,6,Mw,370,,,0.81,NEI,2007011341
28:26.7,-3.322,139.834,100.8,6,Mw,128,,,0.9,NEI,2007011740
18:49.8,10.125,58.708,8,6.2,Mw,396,,,0.89,NEI,2007011740
21:04.6,-55.419,-29.533,10,6.2,Mw,149,,,0.95,NEI,2007012040
27:45.1,1.065,126.282,22,7.5,Mw,570,,,1.22,NEI,2007012140
32:55.5,1.06,126.345,23,6.2,Mw,225,,,0.86,NEI,2007012140
59:17.6,22.564,121.926,36.2,6,Mw,220,,,1.1,NEI,2007012540
54:50.6,-54.74,146.298,11,6.9,Mw,388,,,1.37,NEI,2007013040
37:44.4,20.98,144.705,20,6.6,Mw,418,,,0.88,NEI,2007013040
15:52.3,-29.776,-178.002,34,6.5,Mw,493,,,0.91,NEI,2007013140
56:59.1,19.372,-78.518,10,6.2,Mw,458,,,1.15,NEI,2007020440
17:46.8,-55.883,-122.721,10,6.2,Mw,80,,,1.23,NEI,2007020440
35:22.7,35.804,-10.312,20,6,Mw,697,,,1.01,NEI,2007021240
45:31.7,5.561,126.073,24,6.1,Mw,309,,,1.25,NEI,2007021240
02:56.8,41.794,143.553,31,6,Mw,496,,,0.8,NEI,2007021740
04:25.3,-1.034,126.976,12,6.7,Mw,253,,,1.07,NEI,2007022040
25:26.3,-1.032,126.975,11,6,Mw,176,,,1.07,NEI,2007022040
36:23.7,-7.006,-80.485,23,6.3,Mw,404,,,1.11,NEI,2007022440
13:15.6,-55.245,-29.142,10,6.2,Mw,186,,,1.21,NEI,2007022840
11:52.1,26.581,-44.594,10,6,Mw,387,,,0.99,NEI,2007030140
49:38.9,-0.493,100.498,19,6.4,Mw,306,,,1.21,NEI,2007030640
49:25.4,-0.488,100.53,11,6.3,Mw,392,,,1.04,NEI,2007030640
03:32.3,29.908,140.204,139.6,6.1,Mw,510,,,0.82,NEI,2007030840
14:31.5,-58.217,-7.615,10,6.2,Mw,73,,,1.34,NEI,2007030840
22:42.8,43.224,133.526,441.2,6,Mw,666,,,0.71,NEI,2007030940
59:04.4,26.261,-110.537,26.1,6,Mw,266,,,1.29,NEI,2007031340
42:26.3,1.132,126.216,35,6.2,Mw,328,,,0.96,NEI,2007031740
43:09.6,4.551,-78.536,10,6,Mw,545,,,1.03,NEI,2007031740
11:05.3,4.585,-78.494,7,6.2,Mw,677,,,0.89,NEI,2007031840
40:01.6,-20.617,169.357,34,7.1,Mw,426,,,1,NEI,2007032540
41:57.8,37.336,136.588,8,6.7,Mw,493,,,0.83,NEI,2007032540
08:19.0,-20.754,169.354,35,6.9,Mw,281,,,1.05,NEI,2007032540
49:03.7,-56.083,-123.27,10,6.2,Mw,164,,,1.21,NEI,2007033140
39:58.7,-8.466,157.043,24,8.1,Mw,439,,,1.32,NEI,2007040140
46:19.3,-9.505,156.934,24.3,6.1,Mb,82,,,0.78,NEI,2007040140
47:31.3,-7.169,155.777,10,6.6,Mb,251,,,1.23,NEI,2007040140
11:33.1,-7.306,155.741,10,6.9,Mw,305,,,1.11,NEI,2007040140
15:22.7,-7.303,155.682,10,6,Mb,112,,,0.92,NEI,2007040140
49:35.9,-45.382,-73.058,4.9,6.1,Mw,204,,,0,GUC,2007040240
49:17.7,-7.225,156.243,34,6.1,Mw,229,,,0.92,NEI,2007040241
02:23.3,-8.706,157.62,14,6.2,Mw,322,,,0.92,NEI,2007040241
20:23.3,-8.617,157.386,18,6.2,Mw,329,,,1.26,NEI,2007040242
35:07.3,36.451,70.688,222.1,6.2,Mw,602,,,0.89,NEI,2007040340
04:27.4,-7.857,155.801,8,6.1,Mw,331,,,0.78,NEI,2007040340
26:09.6,-20.633,168.994,12,6.2,Mw,176,,,1.37,NEI,2007040341
39:43.9,-7.141,156.047,10,6,Mw,400,,,1.02,NEI,2007040440
34:36.0,-7.76,156.49,17,6.4,Mw,349,,,0.82,NEI,2007040440
00:27.9,-20.715,168.828,13,6.2,Mw,383,,,1.45,NEI,2007040440
02:29.6,-20.688,169.056,10,6.5,Mw,170,,,1.45,NEI,2007040440
56:50.5,37.306,-24.621,14,6.3,Mw,627,,,0.82,NEI,2007040540
09:25.4,37.306,-24.494,8,6.1,Mw,645,,,0.95,NEI,2007040740
51:51.6,2.916,95.7,30,6.1,Mw,280,,,0.96,NEI,2007040740
24:49.0,-61.828,160.96,10,6,Mw,73,,,1.36,NEI,2007041240
42:23.0,17.302,-100.198,34,6,Mw,487,,,1.02,NEI,2007041340
24:19.2,-35.051,-108.836,10,6.1,Mw,256,,,0.93,NEI,2007041340
20:38.2,-58.015,147.964,10,6.4,Mw,129,,,1.35,NEI,2007041640
26:40.6,25.722,125.093,10,6.1,Mw,339,,,0.91,NEI,2007042040
45:56.1,25.71,125.108,9,6.3,Mw,525,,,0.98,NEI,2007042040
23:34.0,25.623,125.043,11.1,6,Mw,306,,,1.03,NEI,2007042040
12:48.1,-3.548,151.266,407.4,6.1,Mw,441,,,0.82,NEI,2007042140
20:31.9,-13.838,166.843,40.7,6.1,Mw,263,,,1.18,NEI,2007042140
53:46.3,-45.243,-72.648,36.7,6.2,Mw,316,,,0.98,NEI,2007042140
34:14.2,-14.285,166.863,55,6.4,Mw,351,,,0.99,NEI,2007042540
02:37.9,-60.789,-20.208,10,6.1,Mw,105,,,1.15,NEI,2007042840
41:57.4,52.007,-179.972,117,6.2,Mw,621,,,0.8,NEI,2007042940
06:51.7,-1.41,-14.921,7,6.2,Mw,376,,,1.49,NEI,2007050440
51:39.1,34.248,81.967,9,6.1,Mw,394,,,1.14,NEI,2007050540
11:52.5,-19.401,-179.354,676.4,6.5,Mw,617,,,0.89,NEI,2007050640
01:08.9,-19.406,-179.315,688,6.1,Mw,423,,,0.9,NEI,2007050640
15:16.2,-44.85,-80.453,10,6.1,Mw,80,,,1.46,NEI,2007050740
56:14.1,20.503,100.732,9,6.3,Mw,401,,,0.9,NEI,2007051640
29:10.2,-30.658,-178.202,40.7,6,Mw,266,,,0.83,NEI,2007051740
03:27.9,-4.587,151.841,132.5,6.1,Mw,364,,,0.88,NEI,2007052940
36:05.6,-1.065,127.343,24,6.1,Mw,334,,,1.12,NEI,2007052940
22:12.7,52.137,157.293,116,6.4,Mw,652,,,0.84,NEI,2007053040
34:57.8,23.028,101.052,5,6.1,Mw,400,,,0.96,NEI,2007060240
40:38.1,-3.316,146.761,4.7,6.2,Mw,117,,,1.04,NEI,2007060740
29:40.2,13.554,-90.618,23,6.7,Mw,468,,,1.09,NEI,2007061340
18:45.7,-3.55,150.962,9,6.3,Mw,301,,,1.25,NEI,2007061840
25:18.4,-55.645,-2.626,10,6.5,Mw,65,,,1.55,NEI,2007062440
23:03.0,-10.492,108.149,10,6,Mw,327,,,0.92,NEI,2007062640
52:11.0,-7.979,154.635,18,6.7,Mw,419,,,1.07,NEI,2007062840
26:00.8,0.715,-30.272,10,6.3,Mw,407,,,0.72,NEI,2007070340
09:19.0,16.35,-93.99,113,6.1,Mw,525,,,0,UNM,2007070640
23:49.3,-7.933,-74.379,152.1,6.1,Mw,515,,,0.79,NEI,2007071240
54:43.1,51.838,-176.28,35,6,Mw,526,,,0.88,NEI,2007071340
27:34.5,-15.383,168.597,8,6.1,Mw,417,,,1.05,NEI,2007071540
08:01.7,52.491,-168.035,15,6.1,Mw,544,,,0.93,NEI,2007071540
13:22.4,37.535,138.446,12,6.6,Mw,782,,,0.97,NEI,2007071640
17:37.3,36.808,134.85,350.4,6.8,Mw,664,,,0.73,NEI,2007071640
39:27.8,-26.206,-177.744,10,6.1,Mw,260,,,1.04,NEI,2007071740
07:35.5,-26.295,-177.738,10,6.1,Mw,309,,,1.35,NEI,2007071840
27:04.4,-8.133,-71.272,644.9,6.1,Mw,412,,,0.76,NEI,2007072140
34:52.6,-22.151,-65.777,289.5,6.4,Mw,434,,,0.86,NEI,2007072140
37:31.5,7.157,92.518,15,6.1,Mw,442,,,1.04,NEI,2007072540
40:16.1,2.872,127.464,25,6.9,Mw,374,,,1.28,NEI,2007072640
46:26.9,-21.459,170.939,10,6.1,Mw,313,,,1.36,NEI,2007072740
55:31.1,-0.162,-17.795,11,6.2,Mw,539,,,0.8,NEI,2007073140
08:51.4,-15.595,167.68,120,7.2,Mw,494,,,1.14,NEI,2007080140
37:42.4,47.116,141.798,5,6.2,Mw,429,,,1.08,NEI,2007080240
21:42.8,51.307,-179.971,21,6.7,Mw,725,,,0.97,NEI,2007080240
24:51.7,-4.797,-105.406,10,6.1,Mw,184,,,1.27,NEI,2007080440
28:39.8,-19.148,168.718,40,6,Mw,438,,,0.99,NEI,2007080540
02:24.2,27.292,126.836,18.1,6,Mw,279,,,0.95,NEI,2007080740
04:57.8,-5.926,107.681,291.2,6.1,Mb,531,,,1.05,NEI,2007080840
05:04.9,-5.859,107.419,280,7.5,Mw,228,,,1.13,NEI,2007080840
05:19.8,-11.378,166.273,42,6,Mw,331,,,0.91,NEI,2007081240
27:23.1,-60.549,153.785,10,6.1,Mw,137,,,1.28,NEI,2007081340
22:11.1,50.322,-177.548,9,6.5,Mw,622,,,0.9,NEI,2007081540
40:57.9,-13.386,-76.603,39,8,Me,625,,,0.86,NEI,2007081540
16:56.1,-14.282,-76.127,23.4,6.4,Mw,411,,,0.81,NEI,2007081640
39:28.4,-9.834,159.465,15,6.5,Me,382,,,1.4,NEI,2007081640
35:41.8,-14.286,-76.214,35,6,Mw,221,,,1,NEI,2007081641
04:03.1,-5.261,129.432,10,6.4,Mw,293,,,1.14,NEI,2007081740
52:35.4,-13.805,-76.291,30,6,Me,490,,,0.78,NEI,2007081840
46:17.4,6.134,127.381,8,6.4,Me,587,,,1.02,NEI,2007082040
42:28.5,8.037,-39.251,6,6.5,Me,655,,,0.94,NEI,2007082041
37:31.2,-17.457,-174.335,127.4,6.1,Me,567,,,0.97,NEI,2007082640
14:22.6,24.902,-109.689,9,6.1,Mw,278,,,1.15,NEI,2007090140
05:18.1,-11.61,165.762,35,7.2,Me,312,,,1.31,NEI,2007090240
35:23.6,-11.766,165.699,36.7,6.3,Mw,85,,,1.1,NEI,2007090240
14:53.6,45.836,150.06,94,6.2,Me,686,,,0.81,NEI,2007090340
51:26.2,24.34,122.219,53,6.2,Me,490,,,0.87,NEI,2007090640
49:11.8,2.966,-77.963,15,6.8,Me,653,,,0.89,NEI,2007091040
10:26.8,-4.438,101.367,34,8.5,Me,411,,,1.03,NEI,2007091240
49:03.7,-2.625,100.841,35,7.9,Me,446,,,1.01,NEI,2007091241
30:03.3,-1.689,99.668,28.9,6.5,Mw,409,,,0.99,NEI,2007091340
35:28.7,-2.13,99.627,22,7,Me,537,,,1.04,NEI,2007091340
48:45.1,3.801,126.342,26,6.3,Me,364,,,1.26,NEI,2007091340
09:16.9,-3.172,101.524,53,6,Me,465,,,0.91,NEI,2007091341
06:38.9,-57.625,-147.303,10,6,Mw,99,,,1.38,NEI,2007091341
01:32.3,-4.075,101.169,23,6.4,Me,384,,,1.15,NEI,2007091440
27:50.7,-2.746,100.892,35,6,Mw,331,,,0.95,NEI,2007091940
31:14.5,-1.999,100.141,30,6.7,Me,503,,,0.94,NEI,2007092040
16:01.1,-30.965,179.998,416.7,6.2,Mw,296,,,1.36,NEI,2007092540
36:26.9,-4.99,153.5,40,6.8,Mw,348,,,1.1,NEI,2007092640
43:01.4,-1.787,99.488,26,6.1,Mw,283,,,1.01,NEI,2007092640
57:44.0,-21.103,169.283,9,6.1,Mw,407,,,1.09,NEI,2007092740
01:49.2,-21.207,169.362,12,6.3,Mw,469,,,1.26,NEI,2007092840
35:52.0,-21.133,169.373,10,6.5,Mw,503,,,1.3,NEI,2007092840
38:57.9,22.013,142.668,260,7.5,Mw,558,,,0.97,NEI,2007092841
37:07.3,2.9,95.523,35,6,Mw,214,,,1,NEI,2007092940
08:30.2,10.454,145.718,14,6.9,Mw,535,,,1.13,NEI,2007093040
23:34.1,-49.271,164.115,10,7.4,Mw,499,,,1.19,NEI,2007093040
47:52.0,-49.138,164.11,18,6.6,Mw,572,,,1.28,NEI,2007093040
00:06.9,54.511,-161.708,32,6.3,Mw,583,,,1.02,NEI,2007100240
40:31.1,2.543,92.903,35,6.2,Mw,389,,,0.85,NEI,2007100440
17:52.8,-25.189,179.459,509.4,6.5,Mw,573,,,1.05,NEI,2007100540
38:49.2,18.73,147.148,20,6.1,Mw,344,,,0.9,NEI,2007100640
03:41.2,-4.808,152.892,39,6,Mw,356,,,0.99,NEI,2007100940
45:53.2,-21.23,169.195,37,6.1,Mw,339,,,1.12,NEI,2007101340
29:34.9,-44.796,167.553,18,6.8,Mw,338,,,1.2,NEI,2007101540
28:23.7,-44.793,167.458,19,6.1,Mw,279,,,1.17,NEI,2007101540
05:43.3,-25.775,179.53,509.3,6.6,Mw,538,,,0.93,NEI,2007101640
24:52.1,-6.31,154.77,46.3,6,Mw,330,,,1.13,NEI,2007102140
02:50.6,-3.899,101.02,21,6.8,Me,494,,,1.18,NEI,2007102440
50:04.3,46.011,154.231,20,6.1,Mw,576,,,0.86,NEI,2007102540
30:16.0,18.9,145.388,207,7.2,Mw,461,,,1.09,NEI,2007103140
44:19.8,51.418,-178.38,28,6,Mw,552,,,0.86,NEI,2007103140
31:43.9,-55.466,-128.966,10,6.1,Mw,144,,,1.42,NEI,2007110240
13:29.4,-51.777,161.318,10,6.6,Mw,73,,,1.33,NEI,2007111040
40:50.5,-22.247,-69.89,40,7.7,Me,610,,,1.11,NEI,2007111440
03:08.8,-22.867,-70.407,27,6.3,Mw,318,,,1.05,NEI,2007111540
05:58.3,-22.925,-70.237,26,6.8,Mw,285,,,1.13,NEI,2007111540
13:00.1,-2.312,-77.838,122.9,6.8,Mw,649,,,0.88,NEI,2007111640
40:12.0,-22.643,-66.323,246.4,6,Mw,476,,,0.99,NEI,2007111840
52:12.5,-21.185,-178.752,558.3,6.3,Mw,648,,,0.98,NEI,2007111940
20:03.7,-21.968,173.486,10,6,Mw,172,,,1.39,NEI,2007111940
52:59.0,-6.907,155.672,52.6,6,Mw,330,,,1.04,NEI,2007112040
55:51.5,-22.917,-70.483,15,6.1,Me,360,,,1.3,NEI,2007112040
48:27.5,-5.757,147.098,53,6.8,Mw,341,,,1.18,NEI,2007112240
02:15.7,-8.292,118.37,20,6.5,Mw,353,,,1.15,NEI,2007112540
41:38.0,-2.238,100.413,35,6,Mw,331,,,0.93,NEI,2007112540
53:05.5,-8.224,118.467,18,6.5,Mw,272,,,1.21,NEI,2007112540
49:58.0,-10.95,162.149,16,6.6,Mw,280,,,1.08,NEI,2007112740
26:22.7,-36.756,-97.404,10,6.3,Mw,192,,,1.38,NEI,2007112940
00:20.4,14.944,-61.274,156,7.4,Mw,663,,,0.74,NEI,2007112940
28:20.8,-25.996,-177.514,152.5,7.8,Mw,512,,,1.12,NEI,2007120940
20:21.8,-23.157,-70.479,15,6,Mw,225,,,1.1,NEI,2007121340
23:39.9,-23.202,-70.549,16,6.2,Mw,272,,,1.11,NEI,2007121340
51:27.2,-15.213,-172.367,17,6.2,Mw,427,,,1.05,NEI,2007121340
03:15.8,-7.526,127.474,175.9,6,Mw,421,,,0.81,NEI,2007121540
39:53.6,-6.622,131.09,57,6.4,Mw,326,,,0.93,NEI,2007121540
09:17.9,-22.954,-70.182,45,6.7,Mw,481,,,1.11,NEI,2007121640
30:27.9,51.36,-179.509,34,7.2,Mw,702,,,0.96,NEI,2007121940
55:15.8,-39.011,178.291,20,6.6,Mw,461,,,1.38,NEI,2007122040
24:34.0,51.366,-178.979,25,6.3,Mw,336,,,0.99,NEI,2007122140
11:08.1,-2.407,139.067,20,6.2,Mw,280,,,1.22,NEI,2007122240
26:17.5,2.087,96.806,23,6.1,Mw,279,,,1.1,NEI,2007122240
04:34.7,38.503,142.026,48.4,6.1,Mw,351,,,0.84,NEI,2007122540
04:54.7,52.558,-168.221,25,6.4,Mw,566,,,0.96,NEI,2007122640
54:59.0,-5.878,146.884,34,6.3,Mw,373,,,1.13,NEI,2008010140
29:18.3,-2.782,101.032,35,6,Mw,298,,,1.1,NEI,2008010440
01:06.1,51.254,-130.746,15,6.6,Mw,422,,,1.29,NEI,2008010540
44:48.2,51.163,-130.542,10,6.4,Mw,462,,,1.15,NEI,2008010540
14:20.2,37.216,22.693,75,6.2,Mw,640,,,1.22,NEI,2008010640
26:45.5,32.288,85.166,10,6.4,Mw,485,,,0.89,NEI,2008010940
40:01.0,51.649,-131.183,10,6.1,Mw,333,,,1.01,NEI,2008010940
37:19.0,43.785,-127.264,13,6.3,Mw,232,,,1.38,NEI,2008011040
52:15.7,-21.984,-179.535,597.6,6.5,Mw,484,,,1.05,NEI,2008011540
26:04.9,2.346,126.816,35,6.1,Mw,213,,,0.98,NEI,2008012040
55:48.9,-15.277,-175.348,6,6,Mw,219,,,1.31,NEI,2008012240
49:21.8,-15.419,-175.589,10,6.1,Mw,184,,,1.36,NEI,2008012240
14:57.9,1.011,97.442,20,6.2,Mw,157,,,1.07,NEI,2008012240
32:42.8,-7.302,127.688,8,6.2,Mw,321,,,1.05,NEI,2008013040
10:06.4,-21.495,-179.352,604.2,6,Mw,379,,,1.1,NEI,2008020140
01:30.0,-20.166,-70.037,35,6.3,Mw,375,,,0.87,NEI,2008020440
38:14.1,10.671,-41.899,9,6.9,Mw,600,,,0.85,NEI,2008020840
34:01.6,-0.236,125.084,38,6,Mw,204,,,1.15,NEI,2008020940
22:02.6,-60.797,-25.586,8,6.6,Mw,264,,,1.15,NEI,2008021040
50:18.5,16.357,-94.304,83,6.5,Mw,521,,,1.01,NEI,2008021240
58:46.1,-8.158,128.644,19,6.2,Mw,370,,,0.93,NEI,2008021340
09:22.7,36.501,21.67,29,6.9,Mw,645,,,1.31,NEI,2008021440
08:55.8,36.345,21.863,28,6.5,Mw,650,,,1.19,NEI,2008021440
45:11.7,-21.346,-68.385,130.1,6.1,Mw,428,,,0.96,NEI,2008021640
08:30.5,2.768,95.964,26,7.4,Mw,607,,,0.97,NEI,2008022040
27:06.0,36.288,21.775,9.9,6.2,Mw,568,,,1.29,NEI,2008022040
46:18.2,77.079,18.571,12,6.1,Mw,637,,,0.81,NEI,2008022140
16:02.7,41.153,-114.867,6.7,6,Mw,518,,,0,REN,2008022141
57:20.5,-57.335,-23.433,14,6.8,Mw,338,,,1.12,NEI,2008022340
46:21.5,-2.405,99.931,22,6.5,Mw,429,,,0.97,NEI,2008022440
36:33.0,-2.486,99.972,25,7.2,Mw,505,,,1.22,NEI,2008022540
06:03.9,-2.332,99.891,25,6.6,Mw,421,,,0.98,NEI,2008022540
02:18.4,-2.245,99.808,25,6.7,Mw,543,,,0.94,NEI,2008022540
54:20.6,26.816,142.438,15,6.2,Mw,437,,,0.8,NEI,2008022740
37:27.1,-2.18,99.823,25,6.2,Mw,367,,,0.84,NEI,2008030340
31:02.5,46.406,153.175,10,6.5,Mw,556,,,1.1,NEI,2008030340
49:40.4,19.913,121.334,10,6,Mw,418,,,0.89,NEI,2008030340
11:14.6,13.351,125.63,24,6.9,Mw,544,,,0.94,NEI,2008030340
23:34.1,-16.567,167.335,13,6.4,Mw,267,,,1.24,NEI,2008031240
36:55.3,-16.489,167.183,10,6.3,Mw,204,,,1.2,NEI,2008031240
28:44.8,-45.492,35.008,10,6,Mw,81,,,1.34,NEI,2008031340
32:09.4,26.988,142.599,10,6,Mw,403,,,0.99,NEI,2008031440
43:26.5,2.708,94.596,25,6,Mw,390,,,1.1,NEI,2008031540
22:47.1,-29.252,-177.44,25,6.2,Mw,347,,,1.19,NEI,2008031840
10:40.4,6.192,126.934,45,6.1,Mw,287,,,1.05,NEI,2008032040
32:57.9,35.49,81.467,10,7.2,Mw,532,,,1.03,NEI,2008032040
24:11.3,52.176,-178.716,132,6.2,Mw,583,,,0.89,NEI,2008032240
39:07.6,-20.043,-68.963,120,6.2,Mw,404,,,0.9,NEI,2008032441
30:50.1,2.855,95.296,20,6.3,Mw,368,,,1.07,NEI,2008032940
13:17.7,-20.175,168.861,16,6.4,Mw,276,,,1.12,NEI,2008040940
23:40.3,-20.185,168.905,35,6.3,Mw,298,,,1.11,NEI,2008040940
46:12.7,-20.071,168.892,33,7.3,Mw,486,,,1.29,NEI,2008040940
47:50.5,-19.997,168.874,35,6.3,Mw,322,,,0.93,NEI,2008040940
45:01.9,-20.392,168.839,11,6.1,Mw,257,,,1.31,NEI,2008041140
30:12.6,-55.664,158.453,16,7.1,Mw,541,,,0.99,NEI,2008041240
45:19.7,-56.022,-28.035,140.2,6,Mw,290,,,0.76,NEI,2008041440
03:04.7,13.564,-90.599,33,6.1,Mw,372,,,1.4,NEI,2008041540
59:51.5,51.856,-179.361,11,6.4,Mw,613,,,1.01,NEI,2008041541
35:48.9,-18.609,-175.699,10,6.3,Mw,278,,,1.17,NEI,2008041640
54:19.7,51.878,-179.165,13,6.6,Mw,676,,,0.93,NEI,2008041640
39:07.1,-17.342,-179.022,553.8,6.3,Mw,533,,,0.9,NEI,2008041840
12:25.2,-7.815,125.694,13,6.1,Mw,207,,,1.17,NEI,2008041940
58:42.2,-20.273,168.796,14,6.3,Mw,311,,,1.33,NEI,2008041940
21:12.5,-7.875,125.722,10,6,Mw,162,,,1.04,NEI,2008041940
28:41.9,22.881,121.619,10,6,Mw,190,,,1.31,NEI,2008042340
14:49.9,-1.182,-23.471,10,6.5,Mw,328,,,0.9,NEI,2008042440
34:49.4,-49.091,164.117,10,6.1,Mw,223,,,0.97,NEI,2008042640
57:55.3,-58.739,-24.714,35,6.1,Mw,169,,,1,NEI,2008042840
33:34.2,-19.941,168.953,32,6.4,Mw,511,,,0.9,NEI,2008042840
26:53.1,-20.238,168.824,35,6.1,Mw,289,,,1.04,NEI,2008042840
